Crystal Cleaning Supplies,10724.72
Royal Mail Group Plc,10692.40
Browne Jacobson Solicitors,10640.09
388 STREATHAM HUB LTD,10546.46
S Stavrou,10500.00
Seytos Residential,10489.62
Keyring Living Support Network,10471.72
Atkins Ltd,10452.50
Norman Bromley Partnership LLP,10451.00
RR Donnelley BSL Ltd,10349.93
Independent Community Care Management,10348.00
Hillcrest Care Ltd,10321.33
F & C Consulting Services,10192.00
P E Wilson & Co,10046.02
Kings Fund,10000.00
Opinion Research Services,10000.00
The Frederick Hugh Trust,10000.00
West Coast Trains Ltd,9956.00
Childrens World Nursery,9931.30
Brigstock House,9750.00
R W Rechere and Associates Ltd,9712.50
SP Fleet Limited,9641.03
The Chestnuts Limited,9511.36
Salvation Army,9485.18
Cavendish Lodge Nursery,9342.14
Living Accomodation Ltd,9289.00
May Gurney Limited,9182.46
Vane Hill Care Homes,9126.90
Kairos Community Trust,9079.28
Supported Living Services (Kent) Ltd,9048.81
Blenheim Gardens Tmo,9028.32
Alzheimers Society,9001.00
Fast Corporate Services Ltd,8995.00
Priory Education Services,8911.00
ASRA Greater London Housing Association Ltd,8878.45
Kirkdale Care Centre,8817.37
Brain Injury Rehabilitation Trust,8697.28
Leonard Cheshire Chipstead Lake,8602.70
Ubs Asset Management Ltd,8578.55
Creative Sparkworks,8565.00
United Response,8560.13
SV LAW,8500.00
UK Room (London) Ltd,8460.00
Choice Support,8451.72
Serco Ltd,8445.86
Catsfield Services Ltd,8400.00
Glancestyle Care Homes Ltd,8388.29
Children of All Nations,8357.74
Mears,8279.30
Pathfield Nursery Ltd,8144.96
Independent Lifestyles LLP,8115.98
Hazeldene Ltd,8108.24
Energy Auditing Agency Limited,8062.53
Pinsent Masons LLP,8005.50
Anthony Ogunfeibo & Co,8000.00
JC Rathbone Associates Limited,8000.00
Albany Lodge Nursing Home,7973.62
CLASSROOM,7966.00
Red Alert Ltd,7951.21
Building Research Establishment Ltd,7950.00
Christ the King Residential Care Homes Ltd,7920.54
