Unique Personnel (Uk) Ltd,36766.08
English Churches Housing Group,36425.58
Gretton Homes,36125.80
Clapham Park Project,36063.50
Consensus Healthcare Ltd,35995.08
Tact,35576.80
Saltash Enterprises Ltd,35162.76
Oco Ltd,35070.68
Crownwise Ltd,34685.91
DTZ DTL Limited,34500.00
Choice Support,34444.84
Age Concern Lambeth,34433.72
Market and Opinion Research International Limited (Ipsos Mori),34195.83
Mondale Estates Ltd,34021.44
Sunbeam Fostering Agency Ltd,33853.73
R@W Logistics Ltd,33669.80
St Christophers Fellowship,33485.48
Blakedown Landscapes (SE) Ltd,32916.00
Ubs Asset Management Ltd,32411.02
Transitional Care Ltd,31980.00
Norbury Property Services (London) Ltd,31957.00
Broadway,30659.84
Rosedene Nursing Home,30619.44
Kingscare Fostering Agency Ltd,30466.24
Umbrella,30342.63
Frankham Consultancy Group Ltd,30283.50
Mcrae Residential Care Services,30000.00
Zurich Municipal,29774.30
Jamma Umoja (Residential Services) Ltd,29696.43
Post Adoption Centre,29670.00
Brixton Advice Centre,29588.00
Sherwood Cars Ltd.,29288.23
Greenhill Jenner Partnership Ltd,28969.00
The Frances Taylor Foundation,28442.54
Springfield Road Ltd,28321.08
Hunter & Partners,28040.85
National Autistic Society,27963.83
Community Links Services,27916.27
Consort Property Management,27824.60
Glen Care Group,27562.50
Integrated Services Programme,27516.30
St Nicholas Lodge,27480.00
Charlie Chaplin,27458.22
Insight,27328.92
Childrens World Nursery,26847.18
David Lewis Centre,26834.10
Diamond Build Plc,26551.00
Bailey Simpson & Associates,26499.45
Whippersnappers,26415.00
Southern Adolescent Care Services Ltd,26395.31
Supreme Education PLC,26299.82
P.A.Finlay & Company Ltd,25730.25
Mary Hare Grammar School,25718.50
Fairlie House,25691.12
Charlie Chaplin Adventure Playground,25548.92
ABBA/Mechatronics,25426.29
DGSM Ltd,24793.86
Hymans Robertson Consultants & Actuaries,24705.00
Unite Integrated Solutions PLC,24691.24
The Electrical & Plumbing Co Ltd,24473.93
Harvey Nash Plc,24351.50
Norman Bromley Partnership LLP,24220.04
Furnace Managed Services Ltd,24186.00
Deepdene Care Limited,24024.15
Orange Personal Communications Services Ltd,23929.84
Southern Cross Healthcare Ltd,23800.80
Ekaya Housing Association Ltd,23738.40
Leonard Cheshire Chipstead Lake,23417.52
Wimborne House Ltd,23269.13
Lifeways Community Care Limited,23166.92
Grafham Grange Special Educational Trust,22962.00
Medicrest Limited t/a Acorn Care Homes,22846.95
Precept Programme Management Ltd,22803.68
Incasso Debt Recovery,22672.91
Plan Personnel,22629.46
L K Recruitment Ltd,22572.59
Hampton Project Ltd,22250.00
Nacro,22246.60
Sanctuary Carr-Gomm,22223.68
Nak Centre,21965.92
Mr J K S Patel,21957.00
The Fostering Foundation Ltd,21868.00
Macintyre Care,21862.83
Southern Electric Plc,21723.76
The Crescent (Family & Assessment Centre),21642.84
Gardiner & Theobald LLP,21503.35
GT Stewart Solicitors,21500.00
Home Farm Trust Ltd,21356.52
Kartikeya Solutions Limited t/a Unique Children Home,21299.84
Atlas Healthcare Ltd,21263.20
The Garwood Foundation,21001.35
Regard Partnership,20999.17
Parkview Nursing Home,20546.83
Pentahact,20456.36
Hertel (UK) Ltd,20428.80
Judge & Priestley Solicitors,20241.86
Steeles (Law) LLP,20145.00
Wernick Hire Ltd,19978.56
Eversheds LLP,19920.50
Consensa Care,19678.98
FISCAL Technologies Ltd,19400.00
Clifton Manor,19338.60
Inclusive Care Support,19244.14
Sussex Health Care,18825.00
Callaway & Co,18772.50
Next Step Fostering,18704.00
Hi Life Properties Ltd,18473.85
The Appropriate Adult Service,18250.02
XCEL 2000 Fostercare Services Ltd,18231.53
Little Sisters Of The Poor,18206.69
L & C Gregson Limited,18145.23
Gas Advisory Services Ltd,18070.92
Culture Arts Ltd,18000.00
Lambeth Mediation Service,17940.00
Norbury Hall Residential Care Home,17882.53
St Mary's Care Ltd,17832.38
SV LAW,17791.50
Hortech Ltd.,17739.63
The Care Project Ltd,17580.00
Elm Park Nursery,17418.00
SP Fleet Limited,17388.99
Anglo Spanish Nursery,17366.75
Hillcrest Care Ltd,17217.20
Whole Nine Yards Productions Ltd.,17110.00
Waterloo Quarter Business Alliance,17045.53
Residential Community Care Ltd,16916.87
East View Housing,16909.20
Alice Lodge,16807.17
The Childrens Trust,16647.00
Camden Lodge Residential Care Home,16500.00
Windmill House Residents Association,16500.00
Children First Fostering Agency Ltd,15943.50
Link Fostering Agency,15892.78
CfBT Education Trust,15875.00
Helen and Douglas House,15714.29
Foundation66,15670.51
Viridian Housing,15666.09
Age Concern,15606.25
London & Essex Newspapers Ltd,15602.60
Moments Fostering Ltd,15439.10
West Heath 2000 Ltd,15374.00
Heath Farm Family Services,15356.94
Condover College Ltd,15353.70
Disability Advice Service Lambeth,15348.50
Castle Care,15325.76
Royal Bank Of Scotland Plc,15317.67
The Artemis Team Ltd,15214.50
Time For Children Ltd,15200.00
Oakmead Electrical Co,15168.80
South London Family Centre,15125.00
Papillon House School,15040.00
The Beacon Lodge Charitable Trust,14960.00
Streatham & Clapham High School,14946.50
Mental Health Care Uk Ltd,14918.53
Priory Secure Services Chadwick Lodge,14880.00
Kingsmead Nursing Home,14876.07
Mr F Hosanee,14866.91
Sternberg Reed Taylor & Gill Sols,14809.50
The Children's Family Trust,14683.35
Woodentops Kindergarten,14598.00
Asphaltic Limited,14551.11
Brookdale Healthcare,14539.00
The Caldecott Foundation,14531.40
Parayhouse School,14500.00
Seytos Residential,14450.88
National Society For Epilepsy,14397.15
Haverstock Associates LLP,14387.00
Gibsons Lodge,14271.41
Brickman Yale,14078.22
Playle & Partners LLP,14071.96
Focused Fostering,14032.27
Be My Family Fostering Agency Ltd,13993.20
Solid Homes Ltd,13973.97
College Engineering Services,13855.00
Ashcroft Care Services,13849.03
Norwood Manor Nursery,13816.00
Refuge,13797.96
Lambeth Law Centre,13772.52
Damerin Ltd,13612.50
Barchester Healthcare Ltd,13603.13
Jobsgopublic,13547.00
Adminland Ltd,13512.00
Leonard Cheshire Disability,13485.29
Montrose Building Services Ltd,13449.75
CIPFA Business Limited,13435.00
Fostering Outcomes,13363.80
Park View Care Centre,13285.67
Alexander Family Nursing Home,13111.71
The Salvation Army - The Haven,13017.36
T. V. Edwards LLP,13000.00
Hestia Housing And Support,12843.89
Blossom House School,12775.00
Gazprom Marketing & Trading Retail Ltd,12750.31
Beckenham Management Services Ltd,12600.00
Rainbow Fostering Services Ltd,12582.42
Ove Arup & Partners Ltd,12500.00
Independence Homes Ltd,12466.21
Kirkstall Lodge Ltd,12457.17
F & C Consulting Services,12376.00
Tinkers Hatch,12374.73
First Care Lodge Ltd,12349.98
West London Mission,12272.34
St Martin Of Tours Housing Association,12237.08
Vangent Limited,12182.35
See Ability,12169.73
IT Lab,12017.94
Improvement and Development Agency for Local Government,11891.83
Nellsar Ltd,11841.52
Lynstead Childrens Services,11717.70
Cavendish Lodge Nursery,11514.00
Sankofa Care Ltd,11461.85
Supporting U Ltd,11348.41
Oval House,11331.75
Cool Milk Ltd,11297.60
Kasper Ltd,11233.95
Benecare Education & Residential Child Care,11200.00
ASRA Greater London Housing Association Ltd,11100.96
Amber Care (East Anglia) Ltd,11097.36
Action For Children Services Ltd.,11009.25
Wrixon Care Services,10968.75
Mulalley & Co Ltd,10907.05
Access Mobility Transport Ltd,10866.00
Guys & St Thomas NHS Trust,10679.76
Queen Elizabeth Foundation For The Disabled,10664.81
Streatham Montessori Nursery School,10644.00
Joycare Home Services Ltd,10632.76
Chrysalis Care,10627.45
Philcox Gray & Co,10622.32
St Thomas' Day Nursery,10590.00
Focused Healthcare Ltd,10558.86
Salisbury Support Services Ltd,10523.44
King's College London,10500.00
Kirkdale Care Centre,10484.64
Holibrook House Ltd,10400.00
Focus on Fostering Ltd,10353.53
Property Tectonics Ltd,10350.00
S Stavrou,10350.00
Independent Community Care Management,10348.00
Blocklin House Ltd,10291.37
Playsafe Playgrounds Ltd,10283.66
Synergy Fostering,10140.13
Multimac Surfaces Ltd,10000.00
The Frederick Hugh Trust,10000.00
Burgess Park Care Centre,9737.59
Methodist Homes,9707.08
P E Wilson & Co,9500.00
Mission Care,9457.27
Watmores Solicitors,9307.33
Community Housing Association Ltd,9223.28
Protocol Education,9195.50
Saffronland Homes,9185.78
388 STREATHAM HUB LTD,9166.00
Broomwood Hall School,9148.00
Energy Auditing Agency Limited,9124.75
Care Tech Foster Care Ltd,9045.89
St Anne's Community Centre,8938.00
Children of All Nations,8933.99
Transport Trading Limited,8914.13
White Rose Care,8860.46
Amber Construction Services Limited,8842.08
Willows Project,8715.43
G L Hockfield & Co Solicitors,8714.35
198 Contemporary Arts & Learning Ltd,8712.75
Creative Environmental Networks,8692.07
The Chelsea Group of Children,8675.00
IBM United Kingdom Ltd,8499.04
Temple Lifts Ltd,8481.20
Chatsworth Baptist Church Pre-School,8450.00
Brain Injury Rehabilitation Trust,8446.76
The Dulwich Estate,8437.50
Hazeldene Ltd,8414.82
Independent Lifestyles SS LLP,8406.00
A4e Ltd,8400.00
Goodwill Associates Limited,8396.00
ARVAL PHH,8376.88
Access Garage Doors Ltd,8343.74
P E Modile T/A Laglin House,8242.32
Utopia Transport Co,8200.00
St Patricks Nursery School,8182.00
Willow Nursery,8142.00
Glancestyle Care Homes Ltd,8117.70
Npower Ltd,8087.79
Allied Care Ltd,8079.30
Alzheimers Society,8078.00
Mpower Ltd,8000.83
Portuguese Community Centre,8000.00
Orchids Fostering for Children LLP,7994.76
Rainbow Smiles,7978.00
Moat School,7950.00
Thf Care Estates Ltd,7931.97
Elementa Consulting Ltd,7793.28
Scotts Project Trust,7793.12
Whitworth Lodge,7782.27
Oban House,7743.77
Together Working for Wellbeing,7742.48
Draftcreate Ltd,7682.52
St Davids Care In The Community,7674.66
Olive Tree Day Nursery,7652.00
The Hesley Group Ltd,7624.96
Voyage,7620.68
Judith Wilson Consulting,7612.50
Whitehouse Day Nursery,7596.00
Clapham Mannor School,7583.50
Clearblue Properties Ltd,7570.00
Keep Britain Tidy,7500.00
The Priory Grange St Neots,7469.87
RCP Landscapes Ltd,7465.56
3rd Leg Limited,7450.00
Kip McGrath Education Centre,7435.00
Equinox Ltd,7434.69
Veronique Kaboha,7355.84
G M B ,7287.46
Robert Owen Communities,7216.24
Skylight Security and Cleaning Services Ltd,7200.00
TLT LLP,7157.00
Ashbrook House Ltd,7131.00
Enara Ltd,7117.28
Cuttle Construction Ltd,7113.97
Norwood Forum,7080.00
Paulways Pet Hotel,7076.00
Cascade Care,7064.44
Tunstall Group,7059.50
Mount Carmel,7011.00
Serco Ltd,6998.62
Janes House-C Bisessar,6990.74
N Notaro Home Ltd.,6985.82
Stepstone Solutions (UK) Ltd,6979.68
Criminal Records Bureau,6952.00
Survey Supplies Ltd,6894.60
London Printworks Trust,6782.25
Keyring Living Support Network,6747.40
Pixies Pre-School,6732.00
Bright Futures Day Nursery,6680.00
OPM,6675.00
Castlebar Health Care Ltd,6665.61
Salvation Army,6648.23
Orchard End Group,6596.00
Ensigna Construction Ltd,6550.00
A Z Law Solicitors,6529.52
Fisher Meredith Solicitors,6500.00
Priory Rehabilitation Services Ltd Grange Potters Bar,6474.43
Scope,6469.67
Ellis Williams Architects,6440.00
Broome Park Nursing Home,6428.57
Scott House,6409.88
Chigwell Construction (London) Ltd,6319.80
Translinc Ltd,6317.18
Barchester Healthcare Homes Ltd,6255.05
Conquest Hotel,6235.00
Toad Hall Montessori Nursery,6216.00
Care Support Services Ltd,6177.86
Clapham Montessori Nursery,6172.00
Castlebeck Care (Teesdale) Ltd,6159.08
Wessex Regional Care Ltd.,6104.40
Contract Homes,6103.00
Loomis UK Ltd,6047.73
Widehorizons Outdoor Education Trust,6000.00
Hayley Conference Centres (Wotton House) Ltd,5992.71
Credo Care Ltd,5992.00
Outlook Fostering Services Ltd,5984.86
George Potter Care Home Limited,5979.13
Richardson Partnership Care,5925.82
Aviva Healthcare UK Ltd,5921.00
Albany Lodge Nursing Home,5914.78
Kent Homefinding and Fostering Ltd t/a The Homefinding and Fostering Agency,5886.00
Ashdene House Ltd,5872.20
Document Technology Ltd,5864.00
Addington House Ltd,5826.01
British Gas Services Ltd,5817.50
Charles Allotey & Co Solicitors,5816.80
Dobbs Construction,5780.30
East Midland Trains,5764.00
London Letterbox Marketing,5720.00
David Sanders Consulting Ltd,5700.00
Lambeth Walk Day Nursery,5688.00
AR-create Ltd.,5685.00
Vane Hill Care Homes,5670.95
Capital Cars,5661.00
The New Rush Hall School,5654.49
Aitch Care Homes Ltd,5651.34
Norwood Ravenswood Services Ltd,5635.93
Beacon Care Ltd,5585.00
High View Care Services Ltd,5571.30
Family Ties Contact Centre,5570.00
Truecare Group Ltd,5568.22
In Touch Support Ltd,5550.00
Future Health & Social Care Association C.I.C,5525.76
TTSP,5493.00
K Chimera,5490.00
Grant Thornton,5471.30
Croham Care Services,5459.52
Stamford Contracts Ltd,5453.47
Watts Group PLC,5420.99
Supreme Care Services Ltd,5410.71
Earth Anchors Ltd,5398.92
Dell Computer Corporation Ltd,5352.48
Vietnamese Mental Health Services,5341.48
St Marys Lodge,5326.20
Ian Williams Ltd,5322.00
Odyssey Care Solutions For Today,5305.00
Ashchurch House Ltd,5286.00
Knyveton Hall,5284.95
Cycle Training UK Ltd,5213.75
EMM LANE AND WESTBANK CARE HOME,5204.06
Child Focus Fostering Agency,5179.48
Stockwell Park Early Years,5174.00
Courier Cars,5163.50
Test Valley Mobility,5099.85
Intercountry Adoption Centre,5096.00
Ferndale Road Day Nursery,5090.00
James Kane Nursery,5080.00
St Michaels Pre-School,5078.00
Royal Mail Group Plc,5066.34
Calfordseaden,5060.00
Aspect Construction,5017.12
Cambridge Education @ Islington,5000.00
People First In Lambeth,5000.00
AmicusHorizon Ltd,4980.04
Citibank NA,4970.46
Family Care Homes Ltd,4969.31
Project Centre,4962.00
LiftStore Limited,4928.00
Peter De Haan Charitable Trust,4925.00
Kairos Community Trust,4879.28
Univent Ltd,4807.50
Riverbank Park Plaza,4754.75
Bs Project Services Ltd,4681.02
Waldorf School of South West London,4670.00
Futures Theatre Company,4666.00
Ruskin House School,4620.00
Springmarsh Homes Ltd,4581.08
Milbury Care Services Ltd,4543.50
Yara Enterprises Ltd,4539.84
Downing (Chertsey Road) Ltd,4531.03
Lambeth Scientific Services Ltd,4508.82
What Architecture,4506.63
D S Care Ltd,4503.10
Select Service Partner Ltd,4501.52
Anthony Gold Solicitors,4500.00
Bishop Lloyd & Jackson,4500.00
Fieldside Care Home,4496.95
Alastair Wilson,4462.50
Rnid Sound Advantage,4460.68
Ashgate House,4412.88
Korcare Ltd,4317.86
Loughborough Community Centre Creche,4308.00
Southern Railway,4304.00
Nucleus Media Services Ltd,4302.20
Avens Ltd,4295.04
Clapham Park Montessori,4292.00
Big D Furniture Ltd,4273.00
Disability Adaptation Consultancy Services Ltd,4272.09
Royal Masonic Benevolent Institution,4258.65
Barrettine,4243.44
Killgerm Chemicals Ltd,4241.05
South Bank Centre London,4230.00
Ecotricity,4225.76
Cameron Lodge Residential Care,4224.64
Leigham Lodge Limited,4210.86
Kinleigh Folkard And Hayward,4200.00
Xafinity Consulting Ltd.,4200.00
Hereson House Ltd,4185.64
Charles Donkoh,4128.80
Champions Place,4128.39
Silverdell Management Services LLP,4125.00
Ability Housing Association,4099.57
Leap UK,4086.00
Hilldales Residential Care Homes,4071.43
Kendall Cars,4006.16
Strettons Clients Account,4002.75
Newsbank Inc,4000.80
Beacon House Nursing Home,3971.18
Acorn Village,3960.12
British Gas,3948.40
BAAF,3923.50
Roughton London Ltd,3895.00
Safe & Sound,3890.00
Oakfield Easton Maudit Ltd,3853.50
Swift DataPro Software Ltd,3850.00
Vitalise,3850.00
Dsi Billing Services,3845.00
E.On Energy,3844.27
Central Hall Westminster Ltd,3800.00
Community Housing & Therapy,3787.50
Community Trust Housing,3766.36
Tavistock & Portman NHS Foundation Trust,3740.00
Graham House Residential Care Home,3722.10
Priory The Vines,3718.69
ADCRIS C.I.C,3679.71
School Business Services,3678.00
Automotive Leasing Limited,3677.60
Cricklade House,3662.16
A A GuestHouses,3660.00
BUPA Care Services,3655.81
Soderholm & Associates,3649.00
Independent Lifestyle Options DCA Ltd,3642.85
Garden Organic,3632.00
Kennedys,3617.60
Care2Share Residential Family Centre,3600.00
Sita UK Ltd,3555.78
Nightingale House,3524.78
Code 7 Ltd,3500.00
Solo Building and Maintenance Services,3497.00
Seven Ways,3492.00
Eaton Square School,3457.66
St Georges Nursing Home,3450.00
Claydon Heating Limited,3429.30
Vermont Lodge,3395.26
Safehouses,3359.51
Royal Mail,3352.23
Lambeth Music Education Trust,3340.20
Shropshire Council,3338.78
Rosenmanor Residential Care Home,3311.36
Johnson Austin Partnership LLP,3250.00
Mears,3231.04
The Complete Works Theatre Company Ltd,3192.00
Potter Raper Partnership,3175.00
Wansdyke Security Limited,3156.99
Apex Lifts,3150.00
Action on Addiction Ltd,3137.55
Adoption Uk,3129.88
Thornton Lodge Residential Home,3128.44
Clear Skies Software,3100.00
Cherrycroft Care Home Limited,3095.10
Sedasoft Ltd,3092.00
Durrants Press Cuttings Ltd,3053.92
Milton Court Care Centre,3030.00
Hexagon Housing Association Ltd,3004.86
Baily Garner,3000.00
Dave Sheppard Associates Ltd,3000.00
St Johns Nursing Home Ltd,2944.20
Michael Bassett Photography,2940.00
Lakeside Nursing & Residential Home,2932.93
Hytyme Ltd,2921.25
OAK Residential Home,2908.22
Positive Parenting and Children,2905.00
Turner & Townsend Cost Management Ltd,2900.00
Ashmill Residential Care Home Ltd,2898.21
Share Community Ltd,2890.00
Vertal Ltd,2879.00
Handymans Corner (Brixton) Ltd,2829.74
The Nightingale & Elsey Schools Federation,2825.00
Rosemead Preparatory School,2790.26
CLASSROOM,2775.00
Beckett Corporation Ltd,2720.00
Synarbor Education Ltd,2720.00
QA-IQ Ltd.,2698.00
Reliance Secure Task Management Ltd,2691.38
BemroseBooth Ltd,2664.05
LaSCoT,2611.08
Rs Components Ltd,2573.00
Anchor Trust,2554.44
Aspect Services,2553.22
Wentworth Croft,2548.09
Voice For The Child In Care,2542.33
Jiva HealthCare Ltd,2517.34
Extrafriend Ltd,2514.68
Hope Worldwide,2513.80
Brixton Shed,2500.00
Prospect Housing & Support Services,2476.45
Radcliffe House,2475.64
Cottisbraine House,2456.93
Drewstead Lodge,2450.18
Caburn Supported Services Ltd,2450.00
Parkeon Ltd,2436.60
Premier Care Ltd,2432.36
Stockwell Primary School,2427.00
Larkfield Hall Ltd,2417.69
George Browns,2404.50
The Hornchurch Nursing Centre,2400.00
Askews and Holts Library Services Ltd,2378.28
The High Street Gift Voucher,2350.00
Barlow Lyde & Gilbert,2349.23
Volunteer Reading Help,2334.00
Dunheved Lodge,2330.20
Rosina Lodge Residential Home,2321.73
Bede House Association,2307.66
In-Trac Training & Consultancy Ltd,2303.10
Mornington Hall Nursing Home,2300.58
Pathfield Nursery Ltd,2298.00
Aintree Day Nursery & Kids Club,2275.00
Cypress Junior School,2272.00
Fostering Network,2251.48
Lorensbergs Limited,2250.21
Roseacre Care Ltd,2228.28
Care and Residential Homes Ltd,2207.57
Incom Telecommunications,2207.08
Magnificent Revolution,2205.00
AMBER,2200.00
Ingleton Wood,2199.29
Asquith Court Pre-School - 1,2198.00
The Swallows,2185.93
Enmore Lodge Ltd,2169.65
Red Alert Ltd,2160.80
Ad Hoc Property Management ltd,2160.00
Unicorn House,2160.00
The Queen Alexandra Hospital Home,2157.25
West Lodge Nursing & Residential Home,2148.43
Kilncroft Rest Home,2147.35
The Technology Forge,2130.00
Abbeyfield Stangrove Lodge,2128.45
Browne Jacobson Solicitors,2127.43
Wintech Limited,2100.00
Primelife,2072.57
Public Library Online,2037.60
Cambridge House,2030.00
Kenward Trust,2021.65
Adem Ltd,2013.00
Tamaris South East Ltd,2008.88
C H Installations Ltd,2000.00
Chocolate Films Ltd,2000.00
Ealing Corporate Collection Services,2000.00
Friends Of Ruskin Park,2000.00
Lambeth Senior Citizens Day Centre,2000.00
Viglen Limited,2000.00
Abbey Car Hire (UK) Ltd,1999.12
Grove House Residential Care Home,1991.15
Frenchay Mews,1982.04
Freeways Trust Ltd,1964.84
Leys Park Care Centre,1960.38
Richmond Upon Thames Churches Housing Trust,1959.99
The Lighthouse Group,1956.00
Eversheds,1955.50
Barnardo Services Ltd,1952.90
Christ the King Residential Care Homes Ltd,1947.90
Khair Day care,1942.00
PHS Group Ltd,1938.00
ICare Group GB Ltd,1937.00
Ilderton Motor Project,1928.00
Excelcare Ltd,1920.13
Saxon Court,1919.61
Crystal Rest Home,1909.28
Greenbushes Nursing Home,1894.12
The London Care Project,1892.53
PPL(Phonographic Performance Ltd),1886.70
Rusthall Lodge Nursing Home,1857.69
N Hosanee (Avenue Lodge),1855.75
Camelot Property Management,1847.02
Solace Community Care Ltd,1841.59
Tinytots Nursery & Daycare Centre,1834.00
Miss Barbara Frempong,1826.00
Beech Care Ltd,1820.98
Foley House,1820.62
Cognetix Limited,1800.00
STTAC Limited,1800.00
Terrance House,1797.90
Presentation,1793.68
Allied Supported Living Ltd,1785.79
Surveyor,1781.60
Tia Ana's Nursery Ltd,1781.00
Basis Ltd,1775.00
Ark On The Park,1762.00
HLMAD Ltd,1760.00
Axcis Education Recruitment,1755.00
ISS Ltd,1740.00
Monkey Puzzle Day Nurseries Ltd,1738.00
Howard Castle Care Centre,1731.43
Raglan Housing Association,1727.40
Dudley House Care Home,1726.59
Parkcare Homes No 2 Ltd,1721.34
Family Investment Four Ltd,1703.92
Unified Solutions Ltd,1700.00
Goldsborough Home Care,1699.20
Charing Healthcare,1697.15
Meadbank Nursing Centre,1680.25
PACC Security,1680.00
Chandlers Ltd,1676.00
Zetetick Housing,1674.40
Old Palace of John Whitgift School,1671.84
Associated Care Services Ltd,1671.43
Nicholas James Care Homes Ltd,1658.70
Pearl House,1657.80
Shared Intelligence,1650.00
New Century Care Ltd,1633.58
Stanthorpe Hotel,1620.00
Generate,1607.45
Kenwood Care Home,1606.04
Holmwood Nursing Home Ltd,1599.08
God's Ports Housing Society Ltd,1594.97
