 St Christophers Fellowship ,"52601.40"
 Royal Mencap Society ,"52123.92"
 Laurels Care Centre Ltd ,"51911.52"
 Prime Time Recruitment Ltd ,"51527.73"
 Five Bridges Project ,"50000.00"
 Partnership in Care Ltd ,"49849.86"
 PricewaterhouseCoopers ,"49384.10"
 Camilla Goddard ,"47382.33"
 Creative Support Ltd ,"46222.80"
 Age Concern ,"46057.00"
 Barnardo Services Ltd ,"45890.00"
 Sanctuary Care Ltd ,"45865.91"
 Elementa Consulting Ltd ,"45013.95"
 St Edward's School ,"44984.00"
 The Priory Lodge School ,"44843.90"
 South London Business Limited ,"44794.00"
 Meadowside Building Development Ltd ,"44004.66"
 Centrepoint Soho Ltd ,"43513.50"
 Jamma Umoja (Residential Services) Ltd ,"43428.00"
 Mondale Estates Ltd ,"42892.45"
 Chatsworth Care ,"42508.28"
 Orland Limited & Blue Chip Trading Limited No 2 Account ,"42199.29"
 Metropolitan Support Trust ,"41455.49"
 Southern Cross Healthcare Ltd ,"40848.85"
 Inclusive Care Support ,"40792.92"
 The Planning Inspectorate ,"40686.56"
 Hortech Ltd. ,"39619.85"
 Interserve Fm Limited ,"39226.10"
 The Crescent (Family & Assessment Centre) ,"39042.85"
 Norcrest (2000) Home Limited ,"38879.28"
 Beach Communications Ltd ,"38770.12"
 Mace Ltd ,"38699.20"
 Crownwise Ltd ,"38691.48"
 South Thames Crossroads ,"38438.50"
 Insight ,"38108.73"
 Age Concern Lambeth ,"37572.84"
 David Lewis Centre ,"37528.39"
 Trimmer CS ,"37447.92"
 229 Mitcham Lane Ltd ,"37264.79"
 Lambeth Academy ,"36645.14"
 Holistic Community Care Ltd ,"36478.51"
 Emo Oil Ltd ,"36210.80"
 4Children Trading Ltd ,"36197.50"
 TBS Adaptations Ltd ,"35815.96"
 Cunningham Lindsey United Kingdom ,"35750.54"
 Sherico Care Homes Ltd ,"35459.36"
 Cambridge Education @ Islington ,"35000.00"
 Southern Care Ltd ,"34994.29"
 Eversheds LLP ,"34883.01"
 Hunter & Partners ,"34771.28"
 A*Transport Ltd. ,"34548.75"
 DTZ DTL Limited ,"34500.00"
 Market and Opinion Research International Limited (Ipsos Mori) ,"34195.83"
 Cambridge House ,"34194.41"
 Community Housing Association Ltd ,"33740.51"
 Orbis Property Protection Ltd ,"33575.00"
 Lambeth Contact A Family ,"33558.50"
 ISS Eaton ,"33415.42"
 Steeles (Law) LLP ,"32926.70"
 Ubs Asset Management Ltd ,"32925.61"
 Banya Family Placement Agency ,"32510.32"
 Tact ,"32481.13"
 Making Space ,"32421.00"
 Transition Town Brixton ,"32388.23"
 Care Principles ,"32330.00"
 Care2Share Residential Family Centre ,"31900.00"
 The Childrens Trust ,"31683.00"
 Lifeways Community Care Limited ,"31637.85"
 Deepdene Care Limited ,"31176.96"
 Shaftesbury Homes & Arethusa ,"31142.20"
 Centre 70 Community Association ,"31003.67"
 Sherwood Cars Ltd. ,"30440.69"
 Clapham Park Project ,"30378.99"
 Virgin Media Business ,"30365.32"
 Land Use Consultants ,"30230.00"
 Castle Care ,"30140.66"
 Appleyards DWB ,"30006.98"
"East Architecture, Landscape, Urban Design Ltd","30000.00"
 ABBA/Mechatronics ,"29966.90"
 Ebonycare ,"29957.75"
 Post Office Ltd ,"29800.00"
 Esri (UK) Ltd ,"29665.00"
 Furnace Managed Services Ltd ,"29605.74"
 Lambeth College ,"29395.24"
 Medicrest Limited t/a Acorn Care Homes ,"29164.21"
 Montrose Building Services Ltd ,"29161.14"
 Independence Homes Ltd ,"28908.19"
 Integrated Services Programme ,"28436.61"
 South Bank Employers Group ,"28332.73"
 KONE plc ,"28318.81"
 Glen Care Group ,"28095.59"
 Allied Supported Living Ltd ,"28029.56"
 Black Cultural Archives ,"27989.12"
 St Mary's Care Ltd ,"27955.64"
 Clifton Manor ,"27816.61"
 St. Catherine's School ,"27657.19"
 Stamford Contracts Ltd ,"27488.47"
 Viridian Housing ,"27081.25"
 Springfield Road Ltd ,"26928.24"
 Ove Arup & Partners Ltd ,"26500.00"
 RedQuadrant Ltd ,"26350.00"
 Leonard Cheshire Chipstead Lake ,"26181.48"
 Willows Project ,"26146.29"
 Park View Care Centre ,"26142.77"
 Frankham Consultancy Group Ltd ,"25757.28"
 Capita Software Services ,"25698.04"
 Strettons Clients Account ,"25605.20"
 National Society For Epilepsy ,"25348.71"
 PHS Group Ltd ,"25070.91"
 LaSCoT ,"25064.00"
 Weir Estate Residents Association ,"24944.00"
 Chrysalis Care ,"24839.88"
 Microsoft Ltd ,"24750.00"
 N Hosanee (Roselands) ,"24549.81"
 Aviva Healthcare UK Ltd ,"24332.25"
 MLM Consulting Engineers Ltd ,"24090.00"
 Dorothea Restorations Ltd ,"23975.00"
 CIPFA ,"23730.00"
 The Electrical & Plumbing Co Ltd ,"23348.38"
 Plan Personnel ,"23289.08"
 SP Fleet Limited ,"22836.39"
 Sussex Health Care ,"22812.36"
 Kartikeya Solutions Limited t/a Unique Children Home ,"22799.84"
 Southern Adolescent Care Services Ltd ,"22729.60"
 LexisNexis Butterworths ,"22584.47"
 Mr J K S Patel ,"22391.46"
 South London YMCA ,"22287.65"
 Korcare Ltd ,"22146.43"
 Boveridge House School Trust ,"22114.00"
 Bovells Lodge ,"22103.38"
 London Letterbox Marketing ,"21928.77"
 Enterprise Plc ,"21915.84"
 Supreme Education PLC ,"21236.33"
 Alzheimers Society ,"21143.00"
 Gardiner & Theobald LLP ,"21104.35"
 CBS Outdoor Ltd ,"21069.00"
 Family Ties Contact Centre ,"20656.23"
 Norbury Hall Residential Care Home ,"20576.76"
 Choice Support ,"20452.80"
 Anthony Gold Solicitors ,"20283.38"
 Cuttle Construction Ltd ,"20215.19"
 Access Mobility Transport Ltd ,"19737.00"
 Acorn Residential Home ,"19710.97"
 Downing (Chertsey Road) Ltd ,"19530.62"
 Translinc Ltd ,"19326.38"
 Carewatch (Lambeth) ,"19254.41"
 Intrinsic Technology Limited ,"19094.40"
 North East London Foundation Trust ,"18874.80"
 Rainbow Fostering Services Ltd ,"18811.56"
 Parkview Nursing Home ,"18770.97"
 Hymans Robertson Consultants & Actuaries ,"18655.00"
 Redlands Resthome ,"18108.46"
 AlertBox Ltd ,"18000.00"
 Wernick Hire Ltd ,"17952.85"
 Gresham Care ,"17910.98"
 Mary Hare Grammar School ,"17707.50"
 Next Step Fostering ,"17677.00"
 Community Links Services ,"17672.57"
 Family Mosaic ,"17672.13"
 Greater London Fostering ,"17563.51"
 Whitehall Consultants ,"17550.00"
 Norman Bromley Partnership LLP ,"17327.68"
 Miss Denise Gilling ,"17265.75"
 Industrial Lift Services Ltd ,"17221.00"
 Little Sisters Of The Poor ,"17205.88"
 Shared Intelligence ,"17125.00"
 Mackintosh Duncan Solicitors ,"17043.34"
 Ellis Williams Architects ,"17000.00"
 Southside Partnership Fanon Care ,"16975.09"
 Benecare Education & Residential Child Care ,"16800.00"
 Bright Idea ,"16577.50"
 Tyco Integrated Systems Ltd ,"16577.20"
 Tumblewood Community ,"16500.00"
 Manon House ,"16496.43"
 Mr F Hosanee ,"16478.25"
 Scope ,"16369.00"
 Seytos Residential ,"16326.67"
 Merton Citizens Advice Bureaux Ltd ,"16311.89"
 Aspect Construction ,"16285.00"
 Supreme Care Services Ltd ,"16232.14"
 Gibsons Lodge ,"16180.31"
 Ashfords ,"16167.50"
 Somali Carers Project ,"16127.74"
 Hazeldene Ltd ,"16059.14"
 Charlton School ,"15926.05"
 Hi Life Properties Ltd ,"15756.12"
 Moria L Murray ,"15617.60"
 Vosse Court Limited ,"15363.04"
 L K Recruitment Ltd ,"15210.14"
 Programme Managment Limited ,"15200.00"
 Melody Lodge ,"15188.01"
 The Caldecott Foundation ,"15015.78"
 Greenhill Jenner Partnership Ltd ,"15000.00"
 Participle Ltd ,"15000.00"
 Space Makers Agency ,"15000.00"
 Condover College Ltd ,"14850.30"
 London Probation Service ,"14737.08"
 Alcohol Recovery Project ,"14701.49"
 Consensa Care ,"14481.10"
 Be My Family Fostering Agency Ltd ,"14459.64"
 Avocent Software Limited ,"14400.00"
 Priory Secure Services Chadwick Lodge ,"14400.00"
 Sprunt Ltd ,"14396.64"
 Mr Rotimi Balogun ,"14391.00"
 Fostering Outcomes ,"14310.02"
 Dobbs Construction ,"14275.30"
 Inspira Consulting Ltd ,"14250.00"
 Ekaya Housing Association Ltd ,"14132.85"
 Deloitte LLP ,"14069.00"
 Enigma Business Services Ltd ,"13853.28"
 Adminland Ltd ,"13779.36"
 Life Environmental Services LTD ,"13635.00"
 Owlswick School And Home ,"13583.96"
 Erect Architecture ,"13530.00"
 L & C Gregson Limited ,"13425.01"
 Ashcroft Care Services ,"13424.57"
 Orchard End Group ,"13001.89"
 Freeway Lift Services ,"12995.00"
 Cyclehoop Ltd ,"12960.00"
 ARVAL PHH ,"12842.02"
 St Nicholas Lodge ,"12610.00"
 English Churches Housing Group ,"12474.51"
 High View Care Services Ltd ,"12442.57"
 Mencap London Pathway Employment ,"12296.25"
 Rushbrook & Rathbone Limited ,"12293.82"
 Roughton London Ltd ,"12172.50"
 Kip McGrath Education Centre ,"12025.00"
 Bloomsbury Training & Consultancy Ltd ,"12000.00"
 Built Offsite ,"11798.00"
 Carr-Gomm Society Limited ,"11776.33"
 Thf Care Estates Ltd ,"11730.86"
 Waterloo Community Development Group ,"11704.25"
 Turner & Townsend Cost Management Ltd ,"11600.00"
 Penrose Housing Association ,"11575.24"
 Linton Fuel Oils Ltd ,"11532.18"
 Richard Baker ,"11500.00"
 Rossides Caine Solicitors ,"11497.49"
 The Clarkson Alliance ,"11496.50"
 National Autistic Society ,"11414.02"
 Voyage ,"11306.58"
 E.On Energy ,"11294.57"
 Gazprom Marketing & Trading Retail Ltd ,"11213.11"
 Focused Fostering ,"11192.00"
 Kirkstall Lodge Ltd ,"11170.29"
 The Children's Family Trust ,"11164.47"
 Macintyre Care ,"11145.04"
 Amber Care (East Anglia) Ltd ,"11107.76"
 Camelot Property Management ,"11048.76"
 Watmores Solicitors ,"11035.17"
 Queen Elizabeth Foundation For The Disabled ,"11031.82"
 Tinkers Hatch ,"11020.56"
 Mutual Advantage LLP ,"10912.00"
 Equinox ,"10817.10"
 SV LAW ,"10802.50"
 Leigham Lodge Limited ,"10791.18"
 Somerfield Stores Ltd ,"10783.86"
 Cycle Training UK Ltd ,"10743.00"
 BlenheimCDP ,"10644.15"
 Fulham FC Football & Community Scheme Ltd ,"10640.00"
 CAG Consultants ,"10491.00"
 Capital Cars ,"10470.00"
 David Sanders Consulting Ltd ,"10450.00"
 Terrence Higgins Trust ,"10250.00"
 Fairlie House ,"10203.67"
 198 Contemporary Arts & Learning Ltd ,"10125.00"
 By The Bridge ,"10080.40"
 BT Global Services ,"10027.05"
 Blocklin House Ltd ,"10011.50"
 Faiths Together In Lambeth ,"10000.00"
 London & Essex Newspapers Ltd ,"9974.40"
 S Stavrou ,"9920.00"
 Children First Fostering Agency Ltd ,"9884.97"
 Bryen & Langley Ltd ,"9826.20"
 Ashgate House ,"9797.65"
 Mission Care ,"9772.51"
 Regard Partnership ,"9678.80"
 Transport Trading Limited ,"9544.20"
 The Chestnuts Limited ,"9532.36"
 Saffronland Homes ,"9491.97"
 Soderholm & Associates ,"9450.00"
 Belshaw Curtin Sols ,"9384.77"
 Criminal Records Bureau ,"9366.00"
 Department For Work And Pensions ,"9300.00"
 ASRA Greater London Housing Association Ltd ,"9173.90"
 Apollo Property Services Group Ld ,"9143.74"
 Stockwell Partnership ,"9114.00"
 A M Associates ,"9045.50"
 D S Care Ltd ,"9006.20"
 Conquest Hotel ,"8960.00"
 Crofton Design ,"8956.92"
 Muf Architecture Art ,"8911.75"
 Castlebar Health Care Ltd ,"8762.97"
 Basis Ltd ,"8750.00"
 Brain Injury Rehabilitation Trust ,"8739.83"
 F & C Consulting Services ,"8736.00"
 Hayley Conference Centres (Wotton House) Ltd ,"8724.50"
 Safehouses ,"8723.90"
 Independent Lifestyles SS LLP ,"8697.70"
 Leonard Cheshire Disability ,"8682.39"
 Hereson House Ltd ,"8650.32"
 Solace Women's Aid ,"8626.51"
 Community Trust Housing ,"8619.24"
 Nightingale House ,"8615.17"
 Kirkdale Care Centre ,"8583.50"
 P E Modile T/A Laglin House ,"8516.94"
 Mr Edward Sendal ,"8500.00"
 Cameron Lodge Residential Care ,"8449.28"
 Glancestyle Care Homes Ltd ,"8388.29"
 Access Garage Doors Ltd ,"8385.00"
 Joycare Home Services Ltd ,"8355.62"
 Allied Care Ltd ,"8348.61"
 British Gas ,"8313.58"
 Judge & Priestley Solicitors ,"8312.93"
 Alphatrack Systems Ltd ,"8269.05"
 West London Mission ,"8165.20"
 Gold Knight Trading Ltd ,"8150.87"
 Blenheim Gardens Tmo ,"8140.31"
 Socitm Ltd ,"8125.00"
 Oval House ,"8124.94"
 Single Homeless Project ,"8121.34"
 Jacqui Bowers ,"8100.00"
 TTSP ,"8084.00"
 Sankofa Care Ltd ,"8072.93"
 Clapham Park Homes ,"8054.30"
 Wimborne House Ltd ,"7927.15"
 G M B  ,"7893.60"
 Stockwell Primary School ,"7880.00"
 Blake House ,"7816.94"
 Aquaneed Ltd ,"7736.00"
 Sternberg Reed Taylor & Gill Sols ,"7732.50"
 The Priory Grange St Neots ,"7718.86"
 Trustmarque Solutions Ltd ,"7690.05"
 Burgess Park Care Centre ,"7600.25"
 Clearblue Properties Ltd ,"7570.00"
 Kingsmead Nursing Home ,"7559.97"
 Hestia Housing And Support ,"7555.23"
 Code 7 Ltd ,"7500.00"
 LKA Educational Consultancy ,"7500.00"
 Porism Limited ,"7500.00"
 Salvation Army ,"7444.07"
 Handicare Accessibility Ltd ,"7403.00"
 AmicusHorizon Ltd ,"7331.61"
 Care Support Services Ltd ,"7322.40"
 XCEL 2000 Fostercare Services Ltd ,"7316.60"
 Cascade Care ,"7299.92"
 Julia Shalet Limited ,"7272.92"
 JW Solutions ,"7260.00"
 N Notaro Home Ltd. ,"7249.88"
 Aidapt Bathrooms Ltd ,"7189.00"
 Jerram Falkus Construction Ltd ,"7157.00"
 Charles Allotey & Co ,"7150.00"
 Home Farm Trust Ltd ,"7137.24"
 Atlas Healthcare Ltd ,"7094.80"
 Sweet Tree Home Care Services ,"7041.90"
 Thorlands Emb ,"7019.00"
 Dagenham Motors ,"7000.00"
 Jardine Lloyd Thompson UK Ltd ,"7000.00"
 Positive Parenting and Children ,"6996.38"
 Pentahact ,"6978.91"
 TLT LLP ,"6975.10"
 Nxt Steps Association ,"6900.00"
 Mears ,"6863.29"
 Welcare In Lambeth ,"6858.00"
 Penna Plc ,"6825.00"
 Unicorn House ,"6796.25"
 Royal Holloway and Bedford New College ,"6750.00"
 Priory Rehabilitation Services Ltd Grange Potters Bar ,"6690.25"
 Beckenham Management Services Ltd ,"6615.00"
 Ziadies Solicitors ,"6595.75"
 The Fostering Foundation Ltd ,"6554.00"
 Hillcrest Care Ltd ,"6516.20"
 Harvey Nash Plc ,"6500.00"
 Institute Of Customer Service ,"6500.00"
 Evelyn Grace Academy ,"6448.00"
 Mental Health Care Uk Ltd ,"6392.73"
 Sita UK Ltd ,"6356.06"
 Royal Mail ,"6330.83"
 Barchester Healthcare Homes Ltd ,"6321.75"
 Southwark Muslim Women's Association ,"6300.00"
 Chrysalis Community Care Group Ltd ,"6279.06"
 Rosedene Nursing Home ,"6257.48"
 Kenjinuk Training Ltd ,"6251.90"
 Action For Blind People ,"6234.80"
 Link Fostering Agency ,"6224.92"
 Mode Access Mobility ,"6212.60"
 George Potter Care Home Limited ,"6198.12"
 Maria's Kitchen ,"6140.00"
 Richardson Partnership Care ,"6123.34"
 Refuge ,"6114.27"
 DUCKS Dulwich College Kindergarten And Infants School ,"6108.66"
 What Architecture ,"6098.40"
 Trinity Mirror Printing Watford Limited ,"6094.57"
 Children of All Nations ,"6086.54"
 Kent Homefinding and Fostering Ltd t/a The Homefinding and Fostering Agency ,"6082.20"
 Nellsar Ltd ,"6033.18"
 4-5 Gray's Inn Square Chambers Limited ,"6000.00"
 Kings College London ,"6000.00"
 Thelma Suzanne Miller ,"6000.00"
 Wettons Cleaning Services Ltd ,"5997.51"
 Credo Care Ltd ,"5992.00"
 John Pelling Partners ,"5991.03"
 Ethelbert Homes ,"5936.92"
 Cobbetts LLP ,"5931.82"
 Vane Hill Care Homes ,"5894.48"
 Solace Community Care Ltd ,"5887.95"
 Bs Project Services Ltd ,"5869.50"
 Kennedys ,"5860.50"
 Magicare Ltd ,"5857.17"
 Tesco Stores Ltd ,"5826.55"
 Disability Adaptation Consultancy Services Ltd ,"5776.65"
 Truecare Holdings Ltd ,"5773.53"
 Bryn Melyn Care Ltd ,"5660.29"
 Oxford University Press ,"5629.00"
 Lambeth Womens Project ,"5625.00"
 St Marys Lodge ,"5543.16"
 Watts Group PLC ,"5532.89"
 Architype ,"5531.52"
 Future Health & Social Care Association C.I.C ,"5525.76"
 Judith Wilson Consulting ,"5512.50"
 Pellings LLP ,"5446.34"
 St Martin Of Tours Housing Association ,"5420.16"
 Outlook Fostering Services Ltd ,"5405.68"
 Kingscare Fostering Agency Ltd ,"5373.54"
 Saltash Enterprises Ltd ,"5323.63"
 Focus on Fostering Ltd ,"5261.63"
 Test Valley Mobility ,"5260.00"
 Tribal Consulting Ltd ,"5252.50"
 Green Acres Social Club ,"5250.00"
 Foundation66 ,"5186.00"
 East Kent Mencap ,"5180.00"
 Univent Ltd ,"5169.63"
 Mr Louis Anosike ,"5160.00"
 Hodge Jones & Allen solicitors ,"5144.00"
 RSP Rail Travel Account ,"5134.80"
 Westbury Park Primary School ,"5130.00"
 Aitch Care Homes Ltd ,"5114.84"
 Premier Care Ltd ,"5049.90"
 Stanthorpe Guest House ,"5048.24"
 Liberty Printers Ltd ,"5027.89"
 Hillside One Oclock Club ,"5000.00"
 Hornsong Ltd ,"5000.00"
 Ian Williams Ltd ,"5000.00"
 London Active Communities ,"5000.00"
 Merton Chamber of Commerce ,"5000.00"
 Trees For Cities ,"5000.00"
 Victim Support Lambeth ,"5000.00"
 Crawford Primary School ,"4996.75"
 Draftcreate Ltd ,"4993.34"
 Fieldside Care Home ,"4986.88"
 Greenacres Care Homes Ltd ,"4953.40"
 Penna Barkers ,"4890.00"
 Parkeon Ltd ,"4873.20"
 Newspaper Licensing Agency Ltd ,"4809.48"
 S A Nortey ,"4800.00"
 Stockwell Park Estate Community Trust Ltd ,"4800.00"
 Stor-a-File Imaging Ltd ,"4797.98"
 College Engineering Services ,"4796.72"
 Focused Healthcare Ltd ,"4796.48"
 Orchids Fostering for Children LLP ,"4794.92"
 Child Focus Fostering Agency ,"4764.22"
 Contract Homes ,"4758.00"
 CBT Electrical ,"4757.67"
 Deafblind UK ,"4750.18"
 Milbury Care Services Ltd ,"4706.46"
 Cressingham Gardens Residents Association ,"4700.00"
 DEX Property Management LTD ,"4700.00"
 Coin Street Neighbourhood Centre ,"4682.00"
 Tia Ana's Nursery Ltd ,"4674.00"
 Ravenscourt ,"4658.43"
 Springmarsh Homes Ltd ,"4647.29"
 Edmundson Electricals Ltd ,"4633.95"
 Equinox Ltd ,"4630.44"
 Sweet & Maxwell Ltd ,"4618.00"
 Galaxy Lettings Ltd ,"4596.00"
 NU Network Products Ltd ,"4571.19"
 Share Community Ltd ,"4560.22"
 Creative Environmental Networks ,"4524.18"
 Dunheved Lodge ,"4523.39"
 Western Counselling Services Ltd ,"4514.80"
 Pinsent Masons Solicitors ,"4508.84"
 Eclipse Research ,"4500.00"
 Strand Electoral Management Services Ltd ,"4494.80"
 R@W Logistics Ltd ,"4476.50"
 Cirrus Communications Systems Ltd ,"4451.52"
 The British Computer Society ,"4450.00"
 Charles Charter Hair ,"4442.00"
 White Rose Care ,"4430.26"
 Royal Masonic Benevolent Institution ,"4420.31"
 Browne Jacobson Solicitors ,"4388.00"
 Vista ,"4369.33"
 Automotive Leasing Limited ,"4348.50"
 Janes House-C Bisessar ,"4316.79"
 Helping Hand Company Ltd ,"4309.00"
 Avens Ltd ,"4305.44"
 East View Housing ,"4302.49"
 Safe & Sound ,"4290.00"
 Old Palace of John Whitgift School ,"4249.26"
 Citibank NA ,"4236.07"
 Hilldales Residential Care Homes ,"4207.15"
 2 Care Ltd ,"4207.14"
 First Care Lodge Ltd ,"4207.14"
 Luisa Ribeiro ,"4200.00"
 Albany Lodge Nursing Home ,"4188.80"
 Vincent Knight ,"4166.67"
 Rwa (Uk) Co Ltd ,"4158.73"
 Grange Cottage Residential Home ,"4133.71"
 Acorn Village ,"4103.66"
 Beacon House Nursing Home ,"4103.56"
 Ridge & Partners ,"4100.00"
 James Kane Nursery ,"4074.50"
 Butterfly After School Club ,"4000.00"
 Children of the Future Ltd ,"4000.00"
 Mr John Stephens ,"4000.00"
 Open House ,"4000.00"
 Turner & Townsend Management Solutions Ltd ,"4000.00"
 Oakfield Easton Maudit Ltd ,"3993.73"
 The Royal National Institute For Deaf People ,"3985.39"
 MAS Systems Ltd ,"3963.06"
 Freeways Trust Ltd ,"3950.48"
 Community Housing & Therapy ,"3913.75"
 Frenchay Mews ,"3911.00"
 Scotts Project Trust ,"3906.96"
 Star Child Nursery ,"3895.00"
 E Williams and Co Ltd ,"3890.00"
 Tracescent Ltd ,"3882.62"
 Roupell Park Residents Mgt Coop Ltd ,"3868.00"
 Fostering Options ,"3864.32"
 Priory The Vines ,"3852.19"
 Michael Hadi Associates Ltd ,"3850.81"
 Kingston University ,"3850.00"
 Graham House Residential Care Home ,"3846.17"
 Fenland Leisure Products ,"3827.50"
 Kasper Ltd ,"3826.95"
 Monterpoint Technologies ,"3781.26"
 BUPA Care Services ,"3777.68"
 Voice For The Child In Care ,"3777.27"
 Independent Lifestyle Options DCA Ltd ,"3764.28"
 G Edwards & Associates Ltd ,"3760.00"
 Heath Farm Family Services ,"3755.34"
 Louize Allen ,"3750.00"
 Cengage Learning Services Limited ,"3735.00"
 Mountway Ltd ,"3735.00"
 Veronique Kaboha ,"3715.42"
 Lambeth Womens Aid - LWA ,"3699.79"
 TGMS Ltd ,"3680.00"
 Woodbar Ltd ,"3671.47"
 Cricklade House ,"3661.02"
 Common Threads Publications Ltd ,"3600.00"
 St Georges Nursing Home ,"3565.00"
