Royal Bank Of Scotland Plc,35197.31
Age Concern Lambeth,34433.72
Clapham Park Homes,33749.30
Contract Homes,33447.00
Umbrella,33048.89
By The Bridge,32873.58
Children First Fostering Agency Ltd,32418.45
Oco Ltd,32219.64
Scope,32158.65
Metra Housing Co-Op,31650.24
Regard Partnership,31594.37
Castle Care,31162.45
Alice Lodge,31014.26
Gallagher Bassett International Ltd,30973.50
Broadway,30659.84
The Caldecott Foundation,30455.02
Steeles (Law) LLP,30326.25
Mcrae Residential Care Services,30000.00
City of London Economic Development Unit,30000.00
Stanbridge Earls School,29669.67
New College Worcester,29532.00
Mental Health Care Uk Ltd,28896.85
Cottington Close Tmc,28875.77
Integrated Services Programme,28436.61
Mace Ltd,28127.38
Consona Limited,28008.08
Greenhill Jenner Partnership Ltd,28000.00
St. Catherine's School,27949.85
Leonard Cheshire Chipstead Lake,27317.21
Cartel Security Systems Plc,27312.18
Lifeways Community Care Limited,27256.88
Banya Family Placement Agency,27077.57
Dell Computer Corporation Ltd,27050.06
Merton Citizens Advice Bureaux Ltd,26480.28
Unsted Park Priory,26359.81
SV LAW,26358.04
Greater London Fostering,25796.40
Sai Pac (UK),25558.49
Lambeth Contact A Family,25430.00
The Childrens Trust,25290.00
Southside Rehabilitation Association,25000.00
The Stroke Association,24500.00
Deepdene Care Limited,24456.07
Addington House Ltd,24246.66
British Gas,23990.84
Lynstead Childrens Services,23825.99
Sherwood Cars Ltd.,23752.46
Ekaya Housing Association Ltd,23738.40
The Priory Lodge School,23333.33
Streetscene,23324.76
Harvey Nash Plc,23307.62
Atkins Ltd,23032.50
Coactiva Aspiren Ltd,22981.00
Mr J K S Patel,22688.90
St Edward's School,22492.00
Youth Justice Board For England And Wales,22434.00
Nacro,22246.60
Sanctuary Carr-Gomm,22223.68
Norman Bromley Partnership LLP,22144.02
Catch22,22083.33
Coin Co International Plc,21751.42
Chrysalis Care,21709.22
Queen Elizabeth Foundation For The Disabled,21688.89
Cosmur Construction (London) Ltd,21679.13
Hestia Housing And Support,21154.64
Pinsent Masons Solicitors,20467.99
Choice Support,20452.80
Document Technology Ltd,20411.80
Turners Cleaning & Support Services Ltd,20265.53
St Davids Care In The Community,20263.01
Age Concern,20240.33
Heath Farm Family Services,20208.90
Pakflatt,20035.00
T Brown Group Ltd,20000.00
Medicrest Limited t/a Acorn Care Homes,19986.19
Downing (Chertsey Road) Ltd,19924.02
Edf Energy Plc,19922.50
Charlton School,19556.80
Parkview Nursing Home,19512.94
Prime Time Recruitment Ltd,19473.14
Sussex Health Care,19191.19
Court Lodge,19182.88
Hi Life Properties Ltd,19070.10
South London Family Centre,18700.00
National Society For Epilepsy,18312.64
Judge & Priestley Solicitors,17979.02
Redlands Resthome,17917.89
Axis Europe,17646.00
Penn School,17609.00
David Lewis Centre,17574.60
Rose Bonna Solicitors,17501.00
Parfit Limited,17460.00
Home-Start Lambeth,17384.00
A*Transport Ltd.,17363.75
Fairlie House,17198.45
L & C Gregson Limited,17104.86
St Dominic's School,16631.00
Aitch Care Homes Ltd,16612.09
L K Recruitment Ltd,16500.55
Windmill House Residents Association,16500.00
ISS Eaton,16115.20
Kirkstall Lodge Ltd,16066.27
Seytos Residential,16023.28
Penrose Housing Association,16010.12
Norcrest (2000) Home Limited,15633.33
London & Essex Newspapers Ltd,15549.65
Eversheds LLP,15486.10
TBS Adaptations Ltd,15454.85
Moments Fostering Ltd,15439.10
Little Sisters Of The Poor,15433.27
Allied Supported Living Ltd,15416.54
Disability Advice Service Lambeth,15348.50
Groundwork London,15251.32
Cartel Security Systems Ltd,15227.44
Child Focus Fostering Agency,15204.28
LaSCoT,15139.70
Pacca TMO Ltd,14933.33
Gemini Consultants,14705.62
Stockwell Primary School,14629.00
Browne Jacobson Solicitors,14620.00
Gibsons Lodge,14578.62
Sprunt Ltd,14500.00
Be My Family Fostering Agency Ltd,14459.64
Priory Secure Services Chadwick Lodge,14400.00
Consensa Care,14286.50
Foundation66,14281.40
Woodcroft School,14183.07
Next Step Fostering,14101.29
Strand Electoral Management Services Ltd,14050.00
Benecare Education & Residential Child Care,14000.00
PRP Architects Ltd,14000.00
Adminland Ltd,13962.40
Brain Injury Rehabilitation Trust,13907.81
Jamma Umoja (Residential Services) Ltd,13899.00
EPS Maintenance,13886.30
Fostering Outcomes,13809.26
Refuge,13797.96
Viridian Housing,13619.54
Damerin Ltd,13612.50
Link Fostering Agency,13610.41
DPR Consulting Services Limited,13600.00
Care Support Services Ltd,13545.05
Salvation Army,13537.10
Ashcroft Care Services,13402.29
Gazprom Marketing & Trading Retail Ltd,13359.16
St Christophers Fellowship,13304.36
London Grid For Learning,13185.00
Cambian Care Services,13114.44
Consensus Healthcare Ltd,13111.63
Orchard End Group,12979.23
Barchester Healthcare Homes Ltd,12566.81
AXA-ICAS Ltd,12420.92
St Josephs School,12401.00
Cromwood Ltd,12374.71
Willows Project,12370.29
St Martin Of Tours Housing Association,12237.08
Criminal Records Bureau,12084.00
Lambeth Law Centre,12011.81
Charlie Chaplin Adventure Playground,12000.00
Credo Care Ltd,11984.00
Kent Homefinding and Fostering Ltd t/a The Homefinding and Fostering Agency,11968.20
Voyage,11941.70
Centre Academy,11900.00
Tunstall Group,11719.70
SP Fleet Limited,11697.73
MLM Consulting Engineers Ltd,11617.50
Vane Hill Care Homes,11542.07
Post Office Ltd,11491.25
Supreme Education PLC,11460.03
ASRA Greater London Housing Association Ltd,11376.00
Independence Homes Ltd,11328.31
High View Care Services Ltd,11328.31
NICE CTI Systems UK Ltd,11310.00
Mr F Hosanee,11307.65
The Salvation Army - The Haven,11301.86
Kelly Executive,11227.98
Amber Care (East Anglia) Ltd,11097.36
Sankofa Care Ltd,11092.11
Linton Fuel Oils Ltd,11063.40
Triangle Adventure Playground Association,11000.00
Mears,10913.16
Anthony Gold Solicitors,10808.67
SGN Connections Ltd,10793.00
Allied Care Ltd,10711.11
Rnb Engineering,10620.00
Ove Arup & Partners Ltd,10500.00
Charles Allotey & Co,10471.39
Joycare Home Services Ltd,10444.23
Gleeds Management Services Ltd,10400.00
Independent Community Care Management,10348.00
Rosenmanor Residential Care Home,10154.84
Blocklin House Ltd,10088.43
Mouchel Traffic Support Ltd,9800.00
Blossom House School,9775.00
Mission Care,9772.54
Silveroak Construction Ltd,9762.65
Acclaim Contracts Ltd,9674.26
Space Makers Agency,9600.00
Focused Fostering,9586.24
CLASSROOM,9502.00
Vista,9500.00
Saffronland Homes,9491.98
The Fostering Foundation Ltd,9468.00
Royal Mail Group Plc,9444.79
West Coast Trains Ltd,9392.00
The General Teaching Council,9377.00
Sweet Tree Home Care Services,9357.50
Snow-Camp,9333.10
Department For Work And Pensions,9300.00
Orange Personal Communications Services Ltd,9280.00
Community Housing Association Ltd,9223.28
Dunheved Lodge,9082.77
Kairos Community Trust,9009.28
Cavendish School,9000.00
Children of All Nations,8933.78
Neilcott Construction Ltd,8874.41
S Stavrou,8845.00
Beacon Care Ltd,8818.58
Soderholm & Associates,8722.00
198 Contemporary Arts & Learning Ltd,8712.75
Independent Lifestyles SS LLP,8686.20
Newham House Supporting People Ltd,8679.07
Avens Ltd,8590.08
Kirkdale Care Centre,8583.50
P E Modile T/A Laglin House,8516.94
Thames Christian College,8498.16
TFL Surface Transport,8482.00
Unicorn House,8446.80
Glancestyle Care Homes Ltd,8388.29
CT Plus,8370.04
Employment Cafe,8361.99
Access Mobility Transport Ltd,8325.00
2 Care Ltd,8278.57
Vangent Limited,8244.74
ABBA/Mechatronics,8181.99
Hazeldene Ltd,8143.38
Gowlain Building Group Contractors Ltd,8134.98
Capital Cars,8086.00
Alzheimers Society,8078.00
Orchids Fostering for Children LLP,7994.76
Watmores Solicitors,7897.45
Access Garage Doors Ltd,7800.00
Mpower Ltd,7742.74
Together Working for Wellbeing,7742.48
The Priory Grange St Neots,7718.87
Gumclear Ltd,7700.00
Glazer Delmar Solicitors,7659.52
London Letterbox Marketing,7616.00
Metalworks (London) Ltd,7609.52
Burgess Park Care Centre,7600.27
Lakehouse Contracts Ltd,7578.00
Red Alert Ltd,7560.60
Kingsmead Nursing Home,7559.97
The Children's Family Trust,7523.70
Animal Tracks Productions Ltd,7515.00
Whippersnappers Cic,7500.13
Robert Owen Communities,7456.79
Ashbrook House Ltd,7368.70
Roadways & Car Parks Ltd,7360.70
G M B ,7309.29
Mondale Estates Ltd,7303.13
Cascade Care,7299.92
N Notaro Home Ltd.,7218.65
Professional Windows & Conservatories,7216.80
Canbury School,7149.02
Creative Environmental Networks,7143.97
Probrand Ltd,7058.34
Lancedrum Ltd,7049.24
Frankham Consultancy Group Ltd,6988.00
Pentahact,6978.91
Castlebar Health Care Ltd,6887.80
Action on Addiction Ltd,6833.30
Shaw & Sons Ltd,6829.00
Thames Water Utilities Ltd,6798.50
London Printworks Trust,6782.25
Glenroyd House Ltd,6768.23
CIPFA Business Limited,6765.00
PHS Group Ltd,6749.84
Keyring Living Support Network,6747.40
Crofton Design,6716.35
Priory Rehabilitation Services Ltd Grange Potters Bar,6690.24
Muf Architecture Art,6678.56
Take Control Training & Consultancy Ltd,6660.00
Carewatch (Lambeth),6653.21
Broome Park Nursing Home,6642.86
F & C Consulting Services,6604.00
Shawma Construction Services Ltd,6555.00
South Bank Employers Group,6435.39
St Marys Lodge,6349.03
Translinc Ltd,6317.18
Wessex Regional Care Ltd.,6307.88
Nottingham City Council,6215.00
George Potter Care Home Limited,6178.44
Richardson Partnership Care,6123.34
Albany Lodge Nursing Home,6111.91
Trinity Mirror Printing Watford Limited,6094.57
Ashdene House Ltd,6067.94
The Technology Forge,6045.00
Bupa Care Homes  Seabrooke Manor Residential & Nursing Home,6018.34
Appleyards DWB,6012.40
Blenheim Gardens RMO Ltd,6000.00
See Ability,5989.94
Gresham Care,5970.30
Lakeside Nursing & Residential Home,5963.62
Castlebeck Care (Teesdale) Ltd,5960.40
Elementa Consulting Ltd,5945.45
Roughton London Ltd,5865.00
ARVAL PHH,5847.34
Lambeth Community Health,5841.62
Nellsar Ltd,5838.56
Norwood Ravenswood Services Ltd,5823.79
Barlow Lyde & Gilbert,5819.09
Asphaltic Limited,5805.00
Outlook Fostering Services Ltd,5791.80
Truecare Group Ltd,5753.82
Plan Personnel,5720.17
Dobbs Construction,5700.30
J C Decaux Ltd,5676.12
Pellings LLP,5667.14
Shell International Ltd,5610.99
E.On Energy,5601.29
Holibrook House Ltd,5600.00
Energy Auditing Agency Limited,5597.00
In Touch Support Ltd,5550.00
Future Health & Social Care Association C.I.C,5525.76
Miss Barbara Frempong,5478.00
Symbol Family Support Services,5475.62
Ashchurch House Ltd,5462.20
Fieldside Care Home,5404.86
BUPA Care Services,5390.62
Vietnamese Mental Health Services,5341.48
Odyssey Care Solutions For Today,5305.00
Heywood Limited,5293.75
Powell Forster Solictors,5275.00
Holland Rise And Whitebeam Close Tmo,5200.00
Royal Association for Deaf People,5187.75
AmicusHorizon Ltd,5135.36
Mrs. C.C. von Eisenhart-Goodwin,5135.00
Jiva HealthCare Ltd,5118.59
Extrafriend Ltd,5113.20
Wetton Cleaning Services Ltd,5105.70
Fort Horsted Nursing Home,5103.15
Ashness Care Ltd,5093.30
Focus on Fostering Ltd,5091.90
Ethelred Tmo,5085.28
Radcliffe House,5033.80
Lambeth Elderly Association From Vietnam,5000.00
4Children Trading Ltd,5000.00
James Kane Nursery,5000.00
Univent Ltd,4967.75
Family Care Homes Ltd,4958.16
Croham Care Services,4944.96
G L Hockfield & Co Solicitors,4944.40
Peter De Haan Charitable Trust,4925.00
Colin Buchanan And Partners,4840.47
Viglen Limited,4811.46
Loomis UK Ltd,4751.02
Experian Ltd,4750.00
BAAF,4743.36
Ssg Landscape Construction Ltd,4739.27
Rosina Lodge Residential Home,4727.25
Milbury Care Services Ltd,4694.95
J S Estates Ltd,4687.75
Mornington Hall Nursing Home,4684.18
Belmont Property Services,4620.00
Wrixon Care Services,4608.25
Virgin Media Business,4540.68
Kenward Trust,4506.85
Ashgate House,4412.88
Thebigword,4409.66
Royal Masonic Benevolent Institution,4400.57
Wallington Removals Ltd,4400.00
Jc Applications,4330.00
Hereson House Ltd,4325.16
Southern Tutors Limited,4325.00
Booktrust,4305.97
Tycos UK Ltd,4302.00
Lambeth Academy,4282.38
Cameron Lodge Residential Care,4224.64
United Response,4220.70
Premier Care Ltd,4219.79
Hilldales Residential Care Homes,4207.14
Korcare Ltd,4178.57
Mr Armando Shehu,4170.00
Vosse Court Limited,4104.71
Beacon House Nursing Home,4103.56
Acorn Village,4092.12
Leigham Lodge Limited,4075.03
Grove House Residential Care Home,4048.65
Saxon Court,4034.18
Stor-A-File Ltd,4033.80
Mike Richardson,4000.00
Richmond Upon Thames Churches Housing Trust,3991.66
Oakfield Easton Maudit Ltd,3981.95
Ability Housing Association,3971.05
Christ the King Residential Care Homes Ltd,3960.73
Tunstall Telecom Ltd,3960.00
Citibank NA,3956.64
Freeways Trust Ltd,3948.26
Scotts Project Trust,3896.56
Cricklade House,3891.52
Crystal Rest Home,3882.22
Vertal Ltd,3878.00
Mount Carmel,3877.13
Mr Ibne Meeajan,3870.00
Aconflag Ltd,3865.67
Priory The Vines,3852.19
Greenbushes Nursing Home,3851.36
Graham House Residential Care Home,3846.17
Fisher Meredith Solicitors,3823.00
Salisbury Ltd,3805.00
Foxtons Limited,3800.42
O2 (UK) Ltd,3793.96
Sternberg Reed Taylor & Gill Sols,3790.50
Independent Lifestyle Options DCA Ltd,3764.29
Open Reality Ltd,3756.00
Assisi Community Care,3737.74
XCEL 2000 Fostercare Services Ltd,3718.27
Terrance House,3655.73
Leonard Cheshire Disability,3599.41
St Georges Nursing Home,3565.00
Equanet Ltd,3524.13
Skylight Security and Cleaning Services Ltd,3510.00
Corelogic Ltd,3500.00
Knights Court,3479.52
Care Tech Foster Care Ltd,3419.79
Meadbank Nursing Centre,3416.53
KONE plc,3414.11
Fortress Lock & Safe Co,3400.00
The Marstan Press Ltd,3396.00
Turner & Townsend Cost Management Ltd,3395.00
Thornton Lodge Residential Home,3363.54
Greendale Projects Limited,3333.00
Queens Court Care Home,3309.54
Paulways Kennels & Catteries,3300.32
TMS Consultancy,3300.00
Spring Lake,3272.40
Safehouses,3251.14
Chubb Electronic Security Systems Ltd,3247.10
God's Ports Housing Society Ltd,3243.11
Guys & St Thomas NHS Trust,3229.76
Ladybirds Landscaping & Gardenings Services,3200.00
Edward Ofori- Afriye,3200.00
Cherrycroft Care Home Limited,3198.27
Pelham House,3154.39
Chrysalis Community Care Group Ltd,3147.14
Focused Healthcare Ltd,3143.08
Milton Court Care Centre,3131.00
Rosewood Building & Maintenance Services,3130.05
Time For Children Ltd,3100.00
P E Wilson & Co,3058.59
Parkcare Homes Ltd (No.2) - KENT,3049.97
St Johns Nursing Home Ltd,3042.34
Alphatrack Systems Limited,3000.00
Vitalise,3000.00
British Red Cross Society,3000.00
Lambeth Parking Services,3000.00
Ashmill Residential Care Home Ltd,2994.82
TTSP,2972.00
Praesmohr House,2960.00
PMD Magnetics,2955.00
TLT LLP,2928.40
The Warren Residential Home,2927.82
Otis Limited,2916.64
Network Utilities (System) Ltd,2886.00
Wansdyke Security Limited,2858.62
Tudor House,2858.19
A Yeatman & Sons Ltd,2854.00
Kent County Council,2811.36
London Wildlife Trust,2800.00
Askews and Holts Library Services Ltd,2789.06
Care of Three Ltd,2786.70
MAS Systems Ltd,2775.24
Basis Ltd,2750.00
Daycare Trust,2732.00
St Helens Lodge,2731.33
Fischer Education Project Ltd,2728.50
Civica Ltd,2700.01
Holistic Community Care Ltd,2699.20
Peters Ltd,2653.32
Westholme Clinic Ltd,2642.01
Family Ties Contact Centre,2633.75
Edmundson Electricals Ltd,2633.61
Wentworth Croft,2633.00
Solace Community Care Ltd,2631.89
AR-create Ltd.,2625.00
The Complete Works Theatre Company Ltd,2622.00
Rosedale Residential Home,2604.96
Mr Harold King,2580.00
Mr Louis Anosike,2580.00
Miss Noemi Byrd,2575.00
Associated Care Services Ltd,2562.85
Prospect Housing & Support Services,2559.01
Anchor Trust,2554.44
Aquatech Environmental Services Ltd,2544.00
Q-Matic Uk Ltd,2543.90
Drewstead Lodge,2531.86
PPCR Associates,2528.00
Hope Worldwide,2513.80
Bank Of Scotland,2500.00
Landscape Supply Co,2494.44
Jane Bevan Educational Consultants Ltd,2484.29
Ann Austin,2480.00
The Hornchurch Nursing Centre,2480.00
North Lambeth Partnership Arts,2455.00
Environment Agency,2420.00
Tracy Seed Associates,2400.00
Cottisbraine House,2377.68
Elizabethan Security,2376.90
Edexcel,2374.70
Harris Consulting Limited,2367.55
Protocol Education,2340.00
Larkfield Hall Ltd,2339.70
George Browns,2323.00
Gentlecare H.C.S. Ltd,2303.30
Handymans Corner (Brixton) Ltd,2292.67
Rainbow Fostering Services Ltd,2285.64
Care and Residential Homes Ltd,2281.16
TM Search Choice Ltd,2274.70
The Swallows,2258.79
Nightingale House,2254.14
Enmore Lodge Ltd,2241.96
Homeleigh,2233.80
The Clarkson Alliance,2229.50
The Queen Alexandra Hospital Home,2229.17
D Sully & Son Limited,2223.93
West Lodge Nursing & Residential Home,2220.04
Kilncroft Rest Home,2218.94
Courier Cars,2215.20
AMBER,2200.00
Abbeyfield Stangrove Lodge,2199.41
Asquith Court Pre-School - 1,2198.00
Roseacre Care Ltd,2163.33
Transport For London,2107.43
University Of Birmingham,2100.00
Sitexorbis Ltd,2090.00
Tamaris South East Ltd,2075.85
Greensleeves Homes Trust,2073.47
Funeralcare,2055.00
Springmarsh Homes Ltd,2053.04
Mr Dana Rasheed,2050.00
Anne Thorne Architects,2040.00
Leys Park Care Centre,2025.71
Primelife,2005.71
Pendlewood Ltd,2000.00
Xafinity Consulting Ltd.,2000.00
Girassol Diaspora,2000.00
Kelvin Grove Primary School,2000.00
Reed Business Information,1985.00
Excelcare Ltd,1984.13
Frenchay Mews,1982.04
Ms Desnet Silassie,1970.00
RSP Rail Travel Account,1966.00
The London Care Project,1955.61
The Brit School,1950.00
Khair Day care,1942.00
Bright Interactive Ltd,1920.00
Rusthall Lodge Nursing Home,1919.61
Community Trust Housing,1919.20
Dr K Nowak,1888.00
Foley House,1881.30
Cobbetts LLP,1872.17
Camelot Property Management,1840.00
Caburn Supported Services Ltd,1837.50
Tinytots Nursery & Daycare Centre,1834.00
Calfordseaden,1800.00
Presentation,1793.68
Howard Castle Care Centre,1789.14
Dudley House Care Home,1784.14
Tia Ana's Nursery Ltd,1781.00
Ruskin Private Hire,1780.00
Hill Mead Primary School,1770.00
Beech Care Ltd,1762.24
Ark On The Park,1762.00
Office Depot UK Ltd,1758.98
Charing Healthcare,1753.71
Blake House,1739.76
Monkey Puzzle Day Nurseries Ltd,1738.00
Raglan Housing Association,1727.40
Family Investment Four Ltd,1714.32
Nicholas James Care Homes Ltd,1713.99
Pearl House,1713.06
Hambrook Carpenters & Builders,1707.60
OAK Residential Home,1706.11
Barnardo's,1703.00
Goldsborough Home Care,1699.20
New Century Care Ltd,1688.04
Electrical Safety Assessments Ltd,1680.00
Parkcare Homes No 2 Ltd,1672.17
Kenwood Care Home,1659.56
Watts Group PLC,1653.75
Holmwood Nursing Home Ltd,1652.39
BemroseBooth Ltd,1611.70
Greenacres Care Homes Ltd,1592.16
Elmwood Nursing Home,1590.43
HLMAD Ltd,1590.00
Grange Cottage Residential Home,1582.11
Beckenham Management Services Ltd,1575.00
Mcmillan Williams Solicitors,1572.50
Bishop's Move,1570.00
Crystal Cleaning Supplies,1564.29
Iron Mountain Uk Ltd,1562.89
Cooltan Arts,1560.00
Farmstead Nursing Home,1547.92
GOSH,1547.22
"Weybourne Residential Care Home, Avante Partnership",1547.12
The Oaks Nursing Centre,1540.21
2nd Step Nursery & Pre-School,1540.00
Hunter & Partners,1530.00
Surrey Rest Homes Ltd,1527.19
Dove House Nursery School,1512.00
Chatsworth Baptist Church,1508.94
Ayerst Environmental Ltd,1505.00
Improvement and Development Agency for Local Government,1500.00
Fredericks Mechanical Services Ltd,1500.00
Garth House Nursing Home,1475.24
Gould Building Services,1475.00
The Friendly Almshouses,1470.28
Addlestone Lodge,1467.67
Clarendon Nursing Home,1458.77
BME Solutions Ltd,1450.00
Lambeth And Southwark Community Transport,1448.68
OCR,1447.20
All About Care,1444.82
CHD (Care Homes) Ltd,1443.85
Hayes Court,1437.73
Foxley Lodge,1419.05
Npower Ltd,1417.45
Asquith Court Pre-School(2),1413.00
Kaleidoscope Education Ltd,1400.00
Phoenix House,1396.35
Autumn Lodge Care Home,1392.78
Crystal Palace Gymnastics Club,1390.00
ADR Care Homes Limited,1389.02
Somerset Care,1384.01
Chanctonbury Healthcare Ltd,1380.07
Straight Plc,1374.70
Squirrels Nursery School,1374.00
Waldorf School of South West London,1370.00
Generate,1357.24
Linda Mann,1350.00
Baby Room,1350.00
Sunbeam Day Nursery,1348.00
Surrey Heights,1338.45
Dudwell St. Mary Care Home,1326.54
Automotive Leasing Limited,1325.41
West Lodge Residential Care Home,1325.25
Marriots,1309.17
Camphill Village Trust,1301.17
Mr Michael Scharf,1300.00
Clarence Nursing Home,1297.09
ISS Ltd,1296.00
TCC Ltd,1295.00
Kingston University,1285.00
Elizabeth Court Rest Home,1283.04
Tesco Stores Ltd,1278.17
Hooklands Nursing Home,1269.80
Little Hayes Care Home,1263.25
Ashton Lodge,1263.25
Bangladeshi Community Group,1250.00
Charles Donkoh,1240.00
Beverley Grange Nursing Home,1231.32
Blanchworth Care,1230.88
Artifax Software Ltd,1221.92
Bs Project Services Ltd,1220.80
Telecare Services Association,1220.00
G&S Smirthwaite Ltd,1204.00
Peckham Lodge,1200.00
F J Barritt Transport,1200.00
Rnib Services Ltd,1199.80
Coin Street Neighbourhood Centre,1190.00
R82 UK Ltd,1186.00
Vassall Road Pre-School,1185.00
Lyco Direct Ltd,1180.00
Action For Blind People,1176.00
Neopost Limited,1174.00
Pierce Glynn Solicitors,1173.00
Axcis Education Recruitment,1170.00
Blissett Bookbinders,1168.92
Portakabin Limited,1164.53
Haymarket Publishing Services Ltd,1137.00
Rutland Residential Care Home,1126.59
Abbeyfield Society Ltd,1119.24
JC Decaux UK Ltd,1100.00
Aquarius Group,1082.48
Kennedys,1071.00
